label,generic_name,source,confidence,drug_class,common_form
I-Penam,Meropenem Trihydrate,medex,1.0,,IV Injection or Infusion
I-Pill DS,Levonorgestrel [For emergency contraception],medex,1.0,,Tablet
I-POP,Domperidone Maleate,medex,1.0,,Tablet
I-Proton,Omeprazole,medex,1.0,,Capsule (Enteric Coated)
I-Sol,Sodium Chloride,medex,1.0,,Ophthalmic Solution
I-Ver,Ivermectin (Tablet),medex,1.0,,Tablet
I-Vita,Vitamin C + Vitamin E + Lutein + Copper + Zinc,medex,1.0,,Capsule
I-Zol,Itraconazole,medex,1.0,,Capsule
Ibakin,Imatinib Mesylate,medex,1.0,,Tablet
Ibancal kit,Ibandronic Acid & Calcium Orotate,medex,1.0,,Tablet
Ibandron,Ibandronic Acid,medex,1.0,,Tablet
Iben,Ibuprofen (Oral),medex,1.0,,Tablet
IBF,Ibuprofen (Oral),medex,1.0,,Tablet
Ibida,Rifaximin,medex,1.0,,Tablet
Ibnsina Tasty Saline,Oral rehydration salt [tasty],medex,1.0,,Oral Powder
Ibolax,Prucalopride Succinate,medex,1.0,,Tablet
Ibrucent,Ibrutinib,medex,1.0,,Capsule
Ibrucon,Ibrutinib,medex,1.0,,Capsule
Ibrunib,Ibrutinib,medex,1.0,,Capsule
Ibrutab,Ibrutinib,medex,1.0,,Capsule
Ibruxen,Ibrutinib,medex,1.0,,Capsule
Ibsan,Irbesartan,medex,1.0,,Tablet
Ibspa,Dicycloverine Hydrochloride,medex,1.0,,Syrup
Iburex,Ibuprofen (Oral),medex,1.0,,Tablet
Ibutigen,Ibrutinib,medex,1.0,,Capsule
Icaft,Alcaftadine,medex,1.0,,Ophthalmic Solution
Ican,Irinotecan Hydrochloride,medex,1.0,,IV Infusion
Icand,Itraconazole,medex,1.0,,Capsule
Icefil,Polyethylene Glycol + Propylene Glycol,medex,1.0,,Ophthalmic Solution
Icid,Sulfacetamide sodium,medex,1.0,,Ophthalmic Solution
Iclear,Hypromellose,medex,1.0,,Ophthalmic Solution
Icol,Chloramphenicol (Ophthalmic),medex,1.0,,Ophthalmic Solution
Iconal,Itraconazole,medex,1.0,,Capsule
Icosa,Icosapent Ethyl,medex,1.0,,Capsule
Icrom,Sodium Cromoglicate [2%],medex,1.0,,Ophthalmic Solution
Icykool,Methyl Salicylate + Menthol,medex,1.0,,Cream
Icykool Max,Methyl Salicylate + Menthol,medex,1.0,,Cream
Idarubicin PhaRes,Idarubicin Hydrochloride,medex,1.0,,IV Infusion
Idatix SR,Indapamide,medex,1.0,,Tablet (Sustained Release)
Idiopag,Eltrombopag Olamine,medex,1.0,,Tablet
Idrofos Kit,Ibandronic Acid + Coral Calcium + Vitamin D3,medex,1.0,,Tablet
Ifamide & Mesna,Ifosfamide,medex,1.0,,IV Infusion
Ifel-TR,Ferrous Sulfate + Folic Acid + Zinc Sulfate,medex,1.0,,Capsule (Timed Release)
Ifodex,Ifosfamide,medex,1.0,,IV Infusion
Ifolcid Plus,Ferrous Sulfate + Folic Acid,medex,1.0,,Capsule (Timed Release)
Ifoliz,Iron Polymaltose Complex + Folic Acid + Zinc + Vitamin B-Complex,medex,1.0,,Capsule
Ifomes,Mesna,medex,1.0,,IV Injection
Ifozin-SR,Ferrous Sulfate + Folic Acid + Zinc Sulfate,medex,1.0,,Capsule (Sustained Release)
Ig VENA,Human immunoglobulin-G,medex,1.0,,IV Injection or Infusion
Igura,Iguratimod,medex,1.0,,Tablet
Ilodon,Iloperidone,medex,1.0,,Tablet
Ilozin,Azithromycin Dihydrate,medex,1.0,,Tablet
Iluca,Fluconazole,medex,1.0,,Capsule
Imacef,Ceftriaxone Sodium,medex,1.0,,IM Injection
Imacent,Imatinib Mesylate,medex,1.0,,Tablet
Imaceva,Imatinib Mesylate,medex,1.0,,Tablet
Imagin,Imeglimin Hydrochloride,medex,1.0,,Tablet
Imakin,Imatinib Mesylate,medex,1.0,,Tablet
Imanix,Imatinib Mesylate,medex,1.0,,Tablet
Imatin,Imatinib Mesylate,medex,1.0,,Tablet
iMAX,Esomeprazole,medex,1.0,,Capsule (Enteric Coated)
iMAX MUPS,Esomeprazole (MUPS preparation),medex,1.0,,MUPS Tablet
Imaxen,Imatinib Mesylate,medex,1.0,,Tablet
Imbac,Imipenem + Cilastatin,medex,1.0,,IV Injection
Imec,Ivermectin (Tablet),medex,1.0,,Tablet
Imecta,Ivermectin (Tablet),medex,1.0,,Tablet
Imectin,Ivermectin (Tablet),medex,1.0,,Tablet
Imeg,Imeglimin Hydrochloride,medex,1.0,,Tablet
Imegli,Imeglimin Hydrochloride,medex,1.0,,Tablet
Imeglin,Imeglimin Hydrochloride,medex,1.0,,Tablet
Imet,Indomethacin (Oral),medex,1.0,,Capsule
Imet SR,Indomethacin (Oral),medex,1.0,,Capsule (Sustained Release)
Imiclara,Imiquimod,medex,1.0,,Cream
Imigra,Flunarizine,medex,1.0,,Capsule
Iminem,Imipenem + Cilastatin,medex,1.0,,IV Injection
Iminod,Imiquimod,medex,1.0,,Cream
Imipen,Imipenem + Cilastatin,medex,1.0,,IV Injection
Imiro,Iohexol,medex,1.0,,IV Injection
Imitab,Imatinib Mesylate,medex,1.0,,Tablet
Immense,Sildenafil Citrate,medex,1.0,,Tablet
Immufen HFS,"Urea, SyriCalm, Shea butter, Oil complex omega plus, hydrolyzed silk & glycine soja oil",medex,1.0,,Cream
Immufen RT,"Aqua, glycerin, PEG-40 hydrogenated castor oil, carbomer, Biolin, tocopheryl acetate",medex,1.0,,Gel
IMMUNOHBs,Hepatitis B Immuneglobulin,medex,1.0,,Injection
Imnoc,Imipramine Hydrochloride,medex,1.0,,Tablet
Imojev,Encephalitis Vaccine,medex,1.0,,SC Injection
Imotil,Loperamide Hydrochloride,medex,1.0,,Capsule
Imotil Plus,Loperamide + Simethicone,medex,1.0,,Tablet
Imovane,Zopiclone,medex,1.0,,Tablet
Imped,Amlodipine Besilate,medex,1.0,,Tablet
Imped Plus,Amlodipine Besilate + Atenolol,medex,1.0,,Tablet
Impedox,Doxycycline Hydrochloride,medex,1.0,,Capsule
Impreja,Dapoxetine Hydrochloride,medex,1.0,,Tablet
Improcal,Calcitriol,medex,1.0,,Capsule
Improvent,Salbutamol + Ipratropium (Inhaler),medex,1.0,,Metered-Dose Inhaler (MDI)
Imruza,Azathioprine,medex,1.0,,Tablet
Imu-D,Cholecalciferol [Vitamin D3],medex,1.0,,Capsule
Imucort,Deflazacort,medex,1.0,,Oral Suspension
Imunofen,Ketotifen Fumarate (Oral),medex,1.0,,Syrup
Imuzin,Zinc Sulfate Monohydrate,medex,1.0,,Tablet
Imuzin-B,Vitamin B Complex + Zinc,medex,1.0,,Syrup
Inarom,Bromfenac Sodium,medex,1.0,,Ophthalmic Solution
Inbuten,Ceftibuten Dihydrate,medex,1.0,,Capsule
Inclaud,Cilostazol,medex,1.0,,Tablet
Inclox,Flucloxacillin Sodium,medex,1.0,,Capsule
Inco SR,Indapamide,medex,1.0,,Tablet (Sustained Release)
Incrit,Sitagliptin,medex,1.0,,Tablet
Incrit-M,Sitagliptin + Metformin Hydrochloride,medex,1.0,,Tablet
Indamid SR,Indapamide,medex,1.0,,Tablet (Sustained Release)
Indapa-Plus,Perindopril + Indapamide,medex,1.0,,Tablet
Indapa-SR,Indapamide,medex,1.0,,Tablet (Sustained Release)
Indapril,Perindopril + Indapamide,medex,1.0,,Tablet
Indaren-G,Indacaterol + Glycopyrronium,medex,1.0,,Dry Powder Inhalation Capsule (DPI)
Indarol,Indacaterol Maleate,medex,1.0,,Dry Powder Inhalation Capsule (DPI)
Indarol Plus,Indacaterol + Glycopyrronium,medex,1.0,,Dry Powder Inhalation Capsule (DPI)
Indelix SR,Indapamide,medex,1.0,,Tablet (Sustained Release)
Indever,Propranolol Hydrochloride,medex,1.0,,Tablet
Index Tasty Food Saline,Oral rehydration salt [tasty],medex,1.0,,Oral Powder
Indica-G,Indacaterol + Glycopyrronium,medex,1.0,,Dry Powder Inhalation Capsule (DPI)
Indicontin,Indapamide,medex,1.0,,Tablet (Sustained Release)
Indigo,Indacaterol + Glycopyrronium,medex,1.0,,Dry Powder Inhalation Capsule (DPI)
Indimide SR,Indapamide,medex,1.0,,Tablet (Sustained Release)
Indo-A,Indomethacin (Rectal),medex,1.0,,Suppository
Indocal,Calcium Carbonate,medex,1.0,,Tablet
Indocap,Indomethacin (Oral),medex,1.0,,Capsule
Indocef,Cephradine,medex,1.0,,Powder for Suspension
Indoflam,Ibuprofen (Oral),medex,1.0,,Oral Suspension
Indomet,Indomethacin (Oral),medex,1.0,,Capsule
Indomet SR,Indomethacin (Oral),medex,1.0,,Capsule (Sustained Release)
Indomin,Indomethacin (Oral),medex,1.0,,Capsule
Indophyllin,Aminophylline,medex,1.0,,Tablet
Indoplex,Vitamin B complex,medex,1.0,,Syrup
Indoplex B,Vitamin B complex,medex,1.0,,Tablet
Indoprox,Naproxen Sodium,medex,1.0,,Tablet
Indorex,Indomethacin (Oral),medex,1.0,,Capsule
Indoseem,Indomethacin (Oral),medex,1.0,,Capsule
Indotetra,Tetracycline Hydrochloride,medex,1.0,,Capsule
Indox,Doxycycline Hydrochloride,medex,1.0,,Capsule
Indoxyl,Indomethacin (Oral),medex,1.0,,Capsule
Indozith,Azithromycin Dihydrate,medex,1.0,,Capsule
Inducin,Oxytocin,medex,1.0,,IM/IV Injection
Indula,Misoprostol,medex,1.0,,Tablet
Indus,Itopride Hydrochloride,medex,1.0,,Tablet
Inf Set,Infusion set & surgical device,medex,1.0,,IV Infusion
Infa-3,Cefixime Trihydrate,medex,1.0,,Capsule
Infanil,Cefuroxime Axetil,medex,1.0,,Tablet
Infecef,Ceftriaxone Sodium,medex,1.0,,IM Injection
Inferin,Ferric Maltol,medex,1.0,,Capsule
Inflacin,Indomethacin (Oral),medex,1.0,,Capsule
Infladex,Dexamethasone (Ophthalmic),medex,1.0,,Ophthalmic Solution
Infladex-TN,Dexamethasone + Tobramycin,medex,1.0,,Ophthalmic Solution
Inflagen,Fluorometholone + Gentamicin,medex,1.0,,Ophthalmic Suspension
Inflagic,Prednisolone,medex,1.0,,Tablet
Inflam,Ibuprofen (Oral),medex,1.0,,Tablet
Inflam-D,Dexibuprofen,medex,1.0,,Tablet
Inflavis,Dexamethasone (Ophthalmic),medex,1.0,,Ophthalmic Solution
Inflect,Naproxen Sodium + Esomeprazole Magnesium,medex,1.0,,Tablet (Delayed Release)
Influ,Amantadine Hydrochloride,medex,1.0,,Capsule
Influvax Tetra,Inactivated Influenza Vaccine,medex,1.0,,IM Injection
Info-500,Metformin Hydrochloride,medex,1.0,,Tablet
Info-850,Metformin Hydrochloride,medex,1.0,,Tablet
Informet,Metformin Hydrochloride,medex,1.0,,Tablet
Informet LA,Metformin Hydrochloride,medex,1.0,,Long Acting Tablet
Informet XR,Metformin Hydrochloride,medex,1.0,,Tablet (Extended Release)
Infovir,Adefovir Dipivoxil,medex,1.0,,Tablet
Infud,Terbinafine Hydrochloride,medex,1.0,,Tablet
Infudex,Dextrose,medex,1.0,,IV Infusion
Infusion Set (Hypodermic Needle + YC),Infusion set & surgical device,medex,1.0,,IV Infusion
Infusion Set (Hypodermic Needle),Infusion set & surgical device,medex,1.0,,IV Infusion
Infusion Set (Scalp Vein Set + YC),Infusion set & surgical device,medex,1.0,,IV Infusion
Infusion Set (Scalp Vein Set),Infusion set & surgical device,medex,1.0,,IV Infusion
Infusol,Dextrose,medex,1.0,,IV Infusion
Infusol Plus,Sodium Chloride + Dextrose,medex,1.0,,IV Infusion
Ingovax ACWY,Meningococcal Vaccine,medex,1.0,,SC Injection
Ingrow Gone Lotion,Miscellaneous Topical Agents,medex,1.0,,Lotion
Inhibita,Omeprazole,medex,1.0,,Capsule (Enteric Coated)
Initer,Erythropoietin Alfa,medex,1.0,,IV/SC Injection
Inj. K MM,Phytomenadione (Injection),medex,1.0,,Injection
Injefer,Ferric Carboxymaltose,medex,1.0,,IV Injection or Infusion
Inket,Ketorolac Tromethamine,medex,1.0,,Tablet
Inmit,Pyridoxine Hydrochloride + Doxylamine Succinate,medex,1.0,,Tablet (Extended Release)
Innocan,Fluconazole,medex,1.0,,Capsule
Inofar,Iron Sucrose,medex,1.0,,IV Injection or Infusion
Inolac,Lactulose,medex,1.0,,Oral Solution
Inomet,Fluorometholone Acetate,medex,1.0,,Ophthalmic Suspension
Inophos,Sevelamer Hydrochloride,medex,1.0,,Tablet
Inospiron,Spironolactone,medex,1.0,,Tablet
Inoten,Tenoxicam,medex,1.0,,Tablet
Inoxon,Ceftriaxone Sodium,medex,1.0,,IM Injection
Inpen,Meropenem Trihydrate,medex,1.0,,IV Injection or Infusion
Inpoza,Olaparib,medex,1.0,,Tablet
Inpro,Omeprazole,medex,1.0,,Capsule (Enteric Coated)
Insaid,Indomethacin (Oral),medex,1.0,,Capsule
Insimet,Metformin Hydrochloride,medex,1.0,,Tablet
Insimet XR,Metformin Hydrochloride,medex,1.0,,Tablet (Extended Release)
Inspra,Flupentixol + Melitracen,medex,1.0,,Tablet
Insta,Dextrose Monohydrate,medex,1.0,,Oral Powder
Instacool,Methyl Salicylate + Menthol,medex,1.0,,Cream
Instacool Plus,Methyl Salicylate + Menthol + Camphor,medex,1.0,,Cream
Instasia,Benzocaine + Butamben + Tetracaine Hydrochloride,medex,1.0,,Topical Gel
Instavit,Multivitamin [Vitamin B complex + Vitamin C],medex,1.0,,IV Injection or Infusion
Instavit D,Multivitamin [water soluble] + 5% Dextrose,medex,1.0,,IV Infusion
Instavit N,Multivitamin  [water soluble] + Normal Saline,medex,1.0,,IV Infusion
Insul,Regular Insulin Human + Isophane Insulin Human,medex,1.0,,SC Injection
Insul Glargine,Insulin Glargine,medex,1.0,,SC Injection
Insul N,Insulin Human [rDNA],medex,1.0,,SC Injection
Insul R,Insulin Human [rDNA],medex,1.0,,SC Injection
Insulatard Flexpen,Insulin Human [rDNA],medex,1.0,,SC Injection
Insulatard HM,Insulin Human [rDNA],medex,1.0,,SC Injection
Insulatard Penfill,Insulin Human [rDNA],medex,1.0,,SC Injection
Insulet,Regular Insulin Human + Isophane Insulin Human,medex,1.0,,SC Injection
Insulet ASP,Insulin Aspart [Protamine Crystallised],medex,1.0,,SC Injection
Insulet GN,Insulin Glargine,medex,1.0,,SC Injection
Insulet N,Insulin Human [rDNA],medex,1.0,,SC Injection
Insulet R,Insulin Human [rDNA],medex,1.0,,SC Injection
Insuman Comb,Regular Insulin Human + Isophane Insulin Human,medex,1.0,,SC Injection
Insumin,Imeglimin Hydrochloride,medex,1.0,,Tablet
Intafenac,Diclofenac Sodium (Ophthalmic),medex,1.0,,Ophthalmic Solution
Intafenac K,Diclofenac Potassium,medex,1.0,,Tablet
Intafenac Plus,Diclofenac Sodium + Lidocaine Hydrochloride,medex,1.0,,IM Injection
Intaflam,Ibuprofen (Oral),medex,1.0,,Tablet
Intamycin,Gentamicin Sulfate (Injection),medex,1.0,,IM/IV Injection
Intas,Aceclofenac,medex,1.0,,Tablet
Intasone,Hydrocortisone,medex,1.0,,IM/IV Injection
Integril,Eptifibatide,medex,1.0,,IV Injection
Interon,Interferon Alfa-2a [Recombinant],medex,1.0,,SC Injection
Inteum,Tiemonium Methylsulfate,medex,1.0,,Tablet
Intez,Letrozole,medex,1.0,,Tablet
Inthyrid,Ketoconazole,medex,1.0,,Medicated Bar
Intimate,Tadalafil,medex,1.0,,Tablet
Intobac,Tobramycin (Ophthalmic),medex,1.0,,Ophthalmic Solution
IntraCal,Calcium Orotate,medex,1.0,,Tablet
Intracef,Cephradine,medex,1.0,,Capsule
Intracef DS,Cephradine,medex,1.0,,Powder for Suspension
Intracort,Triamcinolone Acetonide (Injection),medex,1.0,,IM/IA Injection
Intralipid,Intravenous fat emulsion,medex,1.0,,IV Infusion
Intramol,Timolol Maleate,medex,1.0,,Ophthalmic Solution
Intrapen,Meropenem Trihydrate,medex,1.0,,IV Injection or Infusion
Intravas,Enoxaparin Sodium,medex,1.0,,SC Injection
Intrax,Tranexamic Acid,medex,1.0,,Capsule
Inturia,Tamsulosin Hydrochloride,medex,1.0,,Capsule (Modified Release)
Inturia-D,Tamsulosin Hydrochloride + Dutasteride,medex,1.0,,Capsule
Invega Sustenna,Paliperidone Palmitate,medex,1.0,,IM Injection
Inventive Keto,Ketoconazole,medex,1.0,,Medicated Bar
Invokana,Canagliflozin Hemihydrate,medex,1.0,,Tablet
IPAclean Hand Rub,Isopropyl Alcohol + Hydrogen Peroxide + Glycerol,medex,1.0,,Hand Rub
IPAclean Hand Sanitizer,Isopropyl Alcohol + Hydrogen Peroxide + Glycerol,medex,1.0,,Hand Rub
Ipadox,Doxycycline Hydrochloride,medex,1.0,,Capsule
Ipec-Plus,Iron Polymaltose Complex + Folic Acid + Zinc Sulfate,medex,1.0,,Tablet
Ipec-Super,Iron Polymaltose Complex + Folic Acid + Zinc + Vitamin B-Complex,medex,1.0,,Capsule
Ipical,Calcium Carbonate,medex,1.0,,Tablet
Ipical DX,Conventional Calcium + Vitamin D3,medex,1.0,,Tablet
Ipical-D,Conventional Calcium + Vitamin D3,medex,1.0,,Tablet
Ipical-M,Calcium + Vitamin D3 + Multimineral,medex,1.0,,Tablet
Ipin,Amlodipine Besilate,medex,1.0,,Tablet
Ipin Plus,Amlodipine Besilate + Atenolol,medex,1.0,,Tablet
Ipralin,Salbutamol + Ipratropium (Inhaler),medex,1.0,,Metered-Dose Inhaler (MDI)
Ipramid,Ipratropium Bromide,medex,1.0,,Nebuliser Solution
Iprasol,Salbutamol + Ipratropium (Inhaler),medex,1.0,,Metered-Dose Inhaler (MDI)
Ipratop,Ipratropium Bromide,medex,1.0,,Nebuliser Solution
Iprex,Ipratropium Bromide,medex,1.0,,Metered-Dose Inhaler (MDI)
Ipride,Itopride Hydrochloride,medex,1.0,,Tablet
Ipsavent,Salbutamol + Ipratropium (Solution for inhalation),medex,1.0,,Nebuliser Solution
IQ-Vit,Multivitamin + Cod Liver Oil,medex,1.0,,Syrup
Iracet,Levetiracetam,medex,1.0,,Tablet
Iracet XR,Levetiracetam,medex,1.0,,Tablet (Extended Release)
Iragon,Mirabegron,medex,1.0,,Tablet (Extended Release)
Irbes,Irbesartan,medex,1.0,,Tablet
Iretavir,Entecavir Monohydrate,medex,1.0,,Tablet
Iriban,Mebeverine Hydrochloride,medex,1.0,,Tablet
Iriban SR,Mebeverine Hydrochloride,medex,1.0,,Capsule (Sustained Release)
Irigate,Glycine,medex,1.0,,Irrigation Solution
Irigon,Glycine,medex,1.0,,Irrigation Solution
Irinacan,Irinotecan Hydrochloride,medex,1.0,,IV Infusion
Irinotecan PhaRes,Irinotecan Hydrochloride,medex,1.0,,IV Infusion
Irinotesin,Irinotecan Hydrochloride,medex,1.0,,IV Infusion
Irinox,Irinotecan Hydrochloride,medex,1.0,,IV Infusion
Irisyn,Mebeverine Hydrochloride,medex,1.0,,Tablet
Irita,Irinotecan Hydrochloride,medex,1.0,,IV Infusion
Irmukin,Osimertinib,medex,1.0,,Tablet
Irobest,Iron Polymaltose Complex + Folic Acid + Zinc Sulfate,medex,1.0,,Tablet
Irofil-FZ,Ferrous Ascorbate + Folic Acid + Zinc Sulfate,medex,1.0,,Tablet
Irofix FZ,Ferrous Ascorbate + Folic Acid + Zinc Sulfate,medex,1.0,,Tablet
Iroject,Ferric Carboxymaltose,medex,1.0,,IV Injection or Infusion
Irolic,Ferrous Fumarate + Folic acid,medex,1.0,,Tablet
Iromate,Iron Sucrose,medex,1.0,,IV Injection or Infusion
Iromia,Iron Polymaltose Complex,medex,1.0,,Syrup
Iron Z TR,Ferrous Sulfate + Folic Acid + Zinc Sulfate,medex,1.0,,Capsule (Timed Release)
Iropen,Imipenem + Cilastatin,medex,1.0,,IV Injection
Irosuc,Iron Sucrose,medex,1.0,,IV Injection or Infusion
Irotecan,Irinotecan Hydrochloride,medex,1.0,,IV Infusion
Irotin,Irinotecan Hydrochloride,medex,1.0,,IV Infusion
Irovit,Iron + Folic acid + Vitamin B complex + Vitamin C,medex,1.0,,Capsule (Timed Release)
Irovit-Z,Iron Polymaltose Complex + Vitamin B Complex + Zinc,medex,1.0,,Syrup
Isentin,Linagliptin,medex,1.0,,Tablet
Isentin M,Linagliptin + Metformin Hydrochloride,medex,1.0,,Tablet
Ismigen,Lyophilized Bacterial Lysates,medex,1.0,,Sublingual Tablet
Isoben,Liquid Paraffin + Benzalkonium Chloride + Chlorhexidine + Isopropyl Myristate,medex,1.0,,Lotion
Isocal,Calcium Carbonate,medex,1.0,,Tablet
Isocal-D,Conventional Calcium + Vitamin D3,medex,1.0,,Tablet
Isoclox,Flucloxacillin Sodium,medex,1.0,,Capsule
Isodex,Sodium Chloride + Dextrose,medex,1.0,,IV Infusion
Isoflow,Isoflurane,medex,1.0,,Nebuliser Solution
Isoflu,Flucloxacillin Sodium,medex,1.0,,Capsule
Isolac,Lactulose,medex,1.0,,Oral Solution
Isolol,Bisoprolol Fumarate,medex,1.0,,Tablet
Isolon,Prednisolone Acetate,medex,1.0,,Ophthalmic Suspension
Isonil,Oxyphenonium Bromide,medex,1.0,,Tablet
Isoride,Sodium Chloride + Dextrose,medex,1.0,,IV Infusion
IsoSoft,Liquid Paraffin + Benzalkonium Chloride + Chlorhexidine + Isopropyl Myristate,medex,1.0,,Lotion
Isotear,Carboxymethylcellulose Sodium + Hypromellose,medex,1.0,,Ophthalmic Gel
Isotrin,Isotretinoin (Oral),medex,1.0,,Capsule
Isovent,Misoprostol,medex,1.0,,Tablet
Isovox,Levofloxacin Hemihydrate,medex,1.0,,Tablet
Isozine,Isosorbide Dinitrate + Hydralazine Hydrochloride,medex,1.0,,Tablet
ISP,Ketorolac Tromethamine,medex,1.0,,Tablet
Itazol,Itraconazole,medex,1.0,,Capsule
ItchCare,Diphenhydramine Hydrochloride + Zinc Acetate,medex,1.0,,Cream
Itchin DS,Sodium Cromoglicate [4%],medex,1.0,,Ophthalmic Solution
Itchlor,Loratadine,medex,1.0,,Tablet
Itchnil,Pramoxine Hydrochloride + Calamine,medex,1.0,,Cream
Itchsol,Pramoxine Hydrochloride + Calamine,medex,1.0,,Cream
Itcon,Itraconazole,medex,1.0,,Capsule
Itofix,Itopride Hydrochloride,medex,1.0,,Tablet
Itogest,Itopride Hydrochloride,medex,1.0,,Tablet
Itogut,Itopride Hydrochloride,medex,1.0,,Tablet
Itokine,Itopride Hydrochloride,medex,1.0,,Tablet
Itolux,Itopride Hydrochloride,medex,1.0,,Tablet
Itonorm,Itopride Hydrochloride,medex,1.0,,Tablet
Itop CI,Carbonyl Iron + Folic Acid + Zinc Sulfate,medex,1.0,,Capsule (Timed Release)
Itopa-50,Itopride Hydrochloride,medex,1.0,,Tablet
Itopid,Itopride Hydrochloride,medex,1.0,,Tablet
Itopri,Itopride Hydrochloride,medex,1.0,,Tablet
Itored,Itopride Hydrochloride,medex,1.0,,Tablet
Itra,Itraconazole,medex,1.0,,Capsule
Itra Nova,Itraconazole,medex,1.0,,Capsule
Itrabest SB,Itraconazole,medex,1.0,,Capsule
Itracap,Itraconazole,medex,1.0,,Tablet
Itracare SB,Itraconazole,medex,1.0,,Capsule
Itracon,Itraconazole,medex,1.0,,Tablet
Itracon SUBA,Itraconazole,medex,1.0,,Capsule
Itrader,Itraconazole,medex,1.0,,Capsule
Itrader SB,Itraconazole,medex,1.0,,Capsule
Itrafun,Itraconazole,medex,1.0,,Tablet
Itrahil,Itraconazole,medex,1.0,,Capsule
Itrahil SB,Itraconazole,medex,1.0,,Capsule
Itrakill SB,Itraconazole,medex,1.0,,Capsule
Itramax,Itraconazole,medex,1.0,,Tablet
Itranox,Itraconazole,medex,1.0,,Capsule
Itrapex,Itraconazole,medex,1.0,,Capsule
Itrasuba,Itraconazole,medex,1.0,,Capsule
Itrazen,Itraconazole,medex,1.0,,Capsule
Itrazen SB,Itraconazole,medex,1.0,,Capsule
Itropin,Atropine Sulfate (Ophthalmic),medex,1.0,,Ophthalmic Solution
Itrostred,Ketoconazole,medex,1.0,,Medicated Bar
ITZ,Itraconazole,medex,1.0,,Capsule
Ivacard,Ivabradine,medex,1.0,,Tablet
Ivactin,Ivermectin (Tablet),medex,1.0,,Tablet
Ivacure,Ivermectin (Tablet),medex,1.0,,Tablet
Ivana,Ibandronic Acid,medex,1.0,,Tablet
Ivanor,Ivabradine,medex,1.0,,Tablet
Ivaprex,Ivabradine,medex,1.0,,Tablet
Ivaten,Ivabradine,medex,1.0,,Tablet
Iventi,Moxifloxacin Hydrochloride (Tablet),medex,1.0,,Tablet
Iventi-D,Moxifloxacin Hydrochloride + Dexamethasone,medex,1.0,,Ophthalmic Solution
Ivera,Ivermectin (Tablet),medex,1.0,,Tablet
Ivertin,Ivermectin (Tablet),medex,1.0,,Tablet
Iverum,Ivermectin (Tablet),medex,1.0,,Tablet
Ivosenib,Ivosidenib,medex,1.0,,Tablet
Ivrenas,Favipiravir,medex,1.0,,Tablet
Ivtin,Ivermectin (Tablet),medex,1.0,,Tablet
Izic,Carbonyl Iron + Folic Acid + Zinc Sulfate,medex,1.0,,Capsule (Timed Release)
J-Zinc,Zinc Sulfate Monohydrate,medex,1.0,,Syrup
Jafa,Ondansetron,medex,1.0,,Tablet
Jakavi,Ruxolitinib (Oral),medex,1.0,,Tablet
Jakloc,Tofacitinib,medex,1.0,,Tablet
Jakloc XR,Tofacitinib,medex,1.0,,Tablet (Extended Release)
Jaknib,Tofacitinib,medex,1.0,,Tablet
Jakrif,Tofacitinib,medex,1.0,,Tablet
Jaktor,Tofacitinib,medex,1.0,,Tablet
Jaktor XR,Tofacitinib,medex,1.0,,Tablet (Extended Release)
Janmet,Sitagliptin + Metformin Hydrochloride,medex,1.0,,Tablet
Janmet XR,Sitagliptin + Metformin Hydrochloride,medex,1.0,,Tablet (Extended Release)
Janvia,Sitagliptin,medex,1.0,,Tablet
Japime,Cefepime Hydrochloride,medex,1.0,,IM/IV Injection
Jardian,Empagliflozin,medex,1.0,,Tablet
Jardiance,Empagliflozin,medex,1.0,,Tablet
Jardimet,Empagliflozin + Metformin Hydrochloride,medex,1.0,,Tablet
Jardimet XR,Empagliflozin + Metformin Hydrochloride,medex,1.0,,Tablet (Extended Release)
Jasocaine,Lidocaine Hydrochloride (Spray),medex,1.0,,Topical Spray
Jasocaine-A,Lidocaine + Adrenaline,medex,1.0,,Injection
Jasocaine-A DC,Lidocaine + Epinephrine,medex,1.0,,Injection
Jasocal,Calcium Carbonate,medex,1.0,,Chewable Tablet
Jasochlor,Chloroquine Phosphate,medex,1.0,,Tablet
Jasophylin,Theophylline,medex,1.0,,Syrup
Jasoprim,Primaquine Phosphate,medex,1.0,,Tablet
Jasoquin,Quinine Sulfate,medex,1.0,,Tablet
Jasotrim,Sulphamethoxazole + Trimethoprim,medex,1.0,,Tablet
Jasovit,Multivitamin [Adult preparation],medex,1.0,,Pediatric Drops
Jasovit-M,Multivitamin & Multimineral,medex,1.0,,Tablet
Jectofer,Ferric Carboxymaltose,medex,1.0,,IV Injection or Infusion
Jefenac,Diclofenac Sodium,medex,1.0,,Gel
Jefenac TR,Diclofenac Sodium,medex,1.0,,Capsule (Timed Release)
Jetrazole,Metronidazole,medex,1.0,,Tablet
Jeuneau-B,"Vitamin B1, B6 & B12",medex,1.0,,Tablet
Jevtana,Cabazitaxel,medex,1.0,,IV Infusion
JMI Blood Lancet,Blood glucose monitoring device,medex,1.0,,Lancet Needle
Jmycin,Tetracycline Hydrochloride,medex,1.0,,Capsule
Joinflex-M,Undenatured Type II Collagen + Glucosamine sulfate + Boswellia serrata + Boron,medex,1.0,,Tablet
Joingurd,Glucosamine Sulfate + Chondroitin,medex,1.0,,Tablet
Joinix,Glucosamine Hydrochloride,medex,1.0,,Tablet
